"species"	"x"	"y"
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-38.5108	-12.9711
"Trigona spinipes"	-38.5108	-12.9711
"Trigona spinipes"	-38.5108	-12.9711
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-39.0264	-9.8967
"Trigona spinipes"	-39.0264	-9.8967
"Trigona spinipes"	-39.0264	-9.8967
"Trigona spinipes"	-39.0264	-9.8967
"Trigona spinipes"	-39.0264	-9.8967
"Trigona spinipes"	-39.0264	-9.8967
"Trigona spinipes"	-39.0264	-9.8967
"Trigona spinipes"	-39.0264	-9.8967
"Trigona spinipes"	-43.1417	-11.0894
"Trigona spinipes"	-43.1417	-11.0894
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-42.5044	-10.0031
"Trigona spinipes"	-38.5108	-12.9711
"Trigona spinipes"	-38.5108	-12.9711
"Trigona spinipes"	-40.708	-9.1619
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.9667	-12.2667
"Trigona spinipes"	-38.5108	-12.9711
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-45.8464	-23.5322
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-47.7044	-21.555
"Trigona spinipes"	-47.7044	-21.555
"Trigona spinipes"	-47.7044	-21.555
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-47.7044	-21.555
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.5503	-23.1169
"Trigona spinipes"	-46.6361	-23.5475
"Trigona spinipes"	-43.30904	-22.78604
"Trigona spinipes"	-43.30904	-22.78604
"Trigona spinipes"	-51.0233	-30.0811
"Trigona spinipes"	-51.0233	-30.0811
"Trigona spinipes"	-43.79	-17.93
"Trigona spinipes"	-43.79	-17.93
"Trigona spinipes"	-47.2	-22.633333
"Trigona spinipes"	-49.25	-25.416667
"Trigona spinipes"	-50.883333	-26.35
"Trigona spinipes"	-47.2	-22.633333
"Trigona spinipes"	-55.966667	-27.383333
"Trigona spinipes"	-47.2	-22.633333
"Trigona spinipes"	-40.9	-15.516667
"Trigona spinipes"	-50.883333	-26.35
"Trigona spinipes"	-57.666667	-25.266667
"Trigona spinipes"	-35.966667	-8.283333
"Trigona spinipes"	-43.210278	-22.985833
"Trigona spinipes"	-54.666667	-26.383333
"Trigona spinipes"	-54.666667	-26.383333
"Trigona spinipes"	-52.383333	-27.183333
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-54.783333	-26.566667
"Trigona spinipes"	-55.966667	-27.383333
"Trigona spinipes"	-40.9	-15.516667
"Trigona spinipes"	-52.383333	-27.183333
"Trigona spinipes"	-35.966667	-8.283333
"Trigona spinipes"	-35.966667	-8.283333
"Trigona spinipes"	-47.2	-22.633333
"Trigona spinipes"	-54.666667	-26.383333
"Trigona spinipes"	-54.783333	-26.566667
"Trigona spinipes"	-55.966667	-27.383333
"Trigona spinipes"	-54.636111	-26.233611
"Trigona spinipes"	-40.9	-15.516667
"Trigona spinipes"	-48.774722	-25.577472
"Trigona spinipes"	-43.210278	-22.985833
"Trigona spinipes"	-44.566667	-19.716667
"Trigona spinipes"	-40.9	-15.516667
"Trigona spinipes"	-54.566667	-25.566667
"Trigona spinipes"	-54.666667	-26.383333
"Trigona spinipes"	-48.774722	-25.577472
"Trigona spinipes"	-49.25	-25.416667
"Trigona spinipes"	-48.633333	-25.45
"Trigona spinipes"	-46.616667	-23.533333
"Trigona spinipes"	-44.566667	-22.633333
"Trigona spinipes"	-54.666667	-26.383333
"Trigona spinipes"	-54.8	-22.218889
"Trigona spinipes"	-41.942861	-18.853472
"Trigona spinipes"	-55.983333	-14.833333
"Trigona spinipes"	-49.233333	-26.433333
"Trigona spinipes"	-56.821472	-25.634972
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-49.233333	-26.433333
"Trigona spinipes"	-54.666667	-26.383333
"Trigona spinipes"	-49.016667	-26.6
"Trigona spinipes"	-49.016667	-26.6
"Trigona spinipes"	-52.383333	-27.183333
"Trigona spinipes"	-41.942861	-18.853472
"Trigona spinipes"	-57.05	-26.016667
"Trigona spinipes"	-57.05	-26.016667
"Trigona spinipes"	-57.05	-26.016667
"Trigona spinipes"	-57.666667	-25.266667
"Trigona spinipes"	-52.383333	-27.183333
"Trigona spinipes"	-48.176111	-21.794722
"Trigona spinipes"	-41.942861	-18.853472
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-57.05	-26.016667
"Trigona spinipes"	-57.05	-26.016667
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-52.383333	-27.183333
"Trigona spinipes"	-57.05	-26.016667
"Trigona spinipes"	-57.05	-26.016667
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-43.230583	-22.927111
"Trigona spinipes"	-52.383333	-27.183333
"Trigona spinipes"	-41.942861	-18.853472
"Trigona spinipes"	-41.942861	-18.853472
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-56.510833	-25.766111
"Trigona spinipes"	-57.666667	-25.266667
"Trigona spinipes"	-52.383333	-27.183333
